seg	id	title	who	url	quote	missing	evidence
S8	OPEN-5	Per-token-range KV retention priority (protecting a shared system prompt's blocks from eviction) is proposed but not landed	SGLang contributor, RFC #36208 "[RFC] Per-Token-Range KV-Cache Retention Priority"	https://github.com/sgl-project/sglang/issues/36208	"Today an SGLang request carries a single scalar `priority` applied uniformly to every RadixCache node it touches. This RFC proposes **per-token-range** retention priority: a request can say "give tokens `[0, 4)` priority 100, leave the rest at default," so KV-cache blocks covering a high-value prefix (e.g. a shared system prompt) are evicted later than lower-priority blocks, independently of the tokens that follow." and "Cross-session unfairness. Nothing stops the engine from evicting Session A's important prefix to make room for Session B's less-important request, even when A matters more — because "importance" is not expressible at sub-request granularity."	the feature itself, plus a listed set of unresolved design pieces. The RFC's own Non-Goals section says priority decay "Deferred — not because it is unwanted, but because it can't be added cleanly on top of the current tree without its own design pass", and specifically that decay "interacts with chunked prefill and node splitting. Chunked prefill re-enters `_insert_helper` per chunk, and `_split_node` raises a question with no default answer (does a split-created node inherit the parent's remaining duration, or start a fresh clock?)." State at retrieval: OPEN, created 2026-08-24T17:09:43Z.	READ BODY
S8	OPEN-6	Is `--enable-chunked-prefill` + `--enable-prefix-caching` + a 65536-token batch budget actually correct at long context?	vLLM user, issue #46715	https://github.com/vllm-project/vllm/issues/46715	"[Bug]: When the startup parameter "--max-model-len auto --enable-chunked-prefill -- enable-prefix-caching --max-num-batched-tokens 65536", garbled characters are displayed in the output of the GLM-5.1-NVFP4 model deployed using the VLLM Docker image."	correctness, not capability. The three flags exist and chunked prefill is default-on (CLOSED-1/CLOSED-2), but the reported symptom is output corruption under exactly the long-context configuration this subsection is about. State at retrieval: **OPEN**, created 2026-06-25T09:31:58Z, no `stateReason`. Whether the fault is in long-prefill chunking, prefix-cache block reuse, or the NVFP4 path is not resolved on the retrieved page.	READ BODY
S8	OPEN-7	Semi-structured N:M sparse KV cache (hardware sparse tensor cores) is not in vLLM	feature requester, vLLM issue #49630 "[Feature]: Integration of HieraSparse N:M Semi-Structured Sparse KV Cache Attention"	https://github.com/vllm-project/vllm/issues/49630	"Currently, vLLM lacks native support for semi-structured N:M sparse KV cache acceleration using hardware sparse tensor cores." and, on why the existing long-context KV answers are insufficient: "Coarse Token Skipping (e.g., SnapKV, H2O): Skips entire tokens, which often leads to severe accuracy degradation in complex long-context tasks compared to fine-grained element-level $N:M$ sparsity."	a backend. The proposal is explicit that it wants "native integration or an experimental backend feature based on the HieraSparse architecture" with "Hierarchical Block + Element Masking: Keeps critical blocks (attention sinks, local context windows) dense while applying $N:M$ semi-structured pruning (e.g., 2:4) to non-critical blocks." State at retrieval: OPEN, created 2026-07-23T18:12:44Z.	READ BODY ---
S9	OPEN-1	Does request priority influence KV/prefix cache retention under memory pressure?	lcc-star (issue author), vLLM	https://github.com/vllm-project/vllm/issues/47802	"I ran a minimal experiment to check whether the priority field in vLLM affects only request scheduling, or whether it is also considered by KV/prefix cache management. The result suggests that priority works for request scheduling, but does not appear to affect KV/prefix cache retention. Under KV cache pressure, high-priority requests are not protected from losing cached prompt tokens compared with low-priority requests." and "For priority-based serving, it would be useful if request priority could also influence KV/prefix cache retention or eviction. For example, under KV cache pressure, vLLM could optionally prefer retaining KV blocks associated with higher-priority requests, or expose a policy hook such as: --kv-cache-eviction-policy priority-aware"	a priority term in the eviction/admission score, or a documented policy hook. The issue is OPEN (created 2026-07-07, `"state":"OPEN"`, no close event) with no maintainer reply on the page. Note SGLang ships an analogous `priority` radix-eviction policy (CLOSED-9); vLLM does not.	READ BODY
S9	OPEN-2	Which request should be preempted, and what does the wrong choice cost?	shivasathishs-rp (RFC author), vLLM; implementation in open PR #53723	https://github.com/vllm-project/vllm/issues/54644	"Neither of the current policies takes that into account. FCFS evicts the last request that was admitted, using self.running.pop() . PRIORITY evicts max(running, key=(priority, arrival_time)) . Both ignore how much work a request has already done, so the scheduler can evict a request that has already prefilled several thousand tokens in order to admit a tiny one, and all of that computed KV is discarded." and "I measured how much this costs. I call it the recompute tax, defined as recomputed tokens divided by total token compute. ... The short version is that under KV pressure the tax is large, reaching about 79 percent in a forced offline sweep and 10 to 23 percent in realistic online serving, and a victim-policy ablation shows that the victim choice by itself accounts for roughly half of it." and "Fairness needs attention too. Because LCF evicts the request with the least sunk compute, it tends to pick requests that were only just admitted, so under sustained pressure a request could be preempted again and again and never make progress."	a durable, pluggable victim-selection extension point with a fairness contract. Verbatim: "The second part is the actual ask. I would like to promote victim selection to a pluggable extension point under #51608 , which is what its phase 5 anticipates." Open RFC, no close event; the interim `--preemption-victim` implementation is in open PR #53723.	READ BODY
S9	OPEN-3	Should the KV parked for a not-yet-fetching peer expire on a fixed timer?	nilig, vLLM (KV-offload tiering)	https://github.com/vllm-project/vllm/issues/53128	"A PD Multi Tier producer discards stored KV 60 s after submit_store when no FetchMsg has bound the kv_request_id yet, so a consumer whose fetch is issued later finds nothing, burns its own 30 s load deadline, and recomputes the prompt. _UNBOUND_STORE_TIMEOUT_S = 60.0 ( vllm/v1/kv_offload/tiering/p2p/manager.py ) is a fixed timer counted from store time. Nothing ties it to whether the consumer's request still exists or is merely queued behind other work, so the reap can fire while the request it belongs to is perfectly alive." and "The p2p tier has no equivalent - no renewal, no way for the consumer to signal intent, and no config knob - so it cannot distinguish 'the peer is still queued' from 'the peer is gone'."	a consumer-liveness-tied lease for the p2p secondary tier (the NIXL path already has one, per CLOSED-2) instead of a fixed 60 s TTL. Issue OPEN, created 2026-08-20, no close event.	READ BODY
S9	OPEN-4	Bounded capacity and admission/eviction policy for the filesystem KV offload tier	akalin9507, vLLM (RFC + open PR)	https://github.com/vllm-project/vllm/issues/54779	"The current filesystem KV offload tier ( type: "fs" , TieringOffloadingSpec ) has no configurable disk capacity limit. Persisted KV blocks accumulate indefinitely and may exhaust the backing disk in long-running deployments. The existing configuration also cannot express the following requirement: Within a given disk budget, preferentially retain prefixes with high reuse value and high recomputation cost, and safely evict low-value cache entries." and, still unresolved by the author's own admission, "Needs community confirmation: should the capacity semantics be defined per local tier instance, per rank, or as a global capacity for a shared namespace?" and "Needs community confirmation: is partial admission the appropriate semantics, or should an oversized batch be rejected wholesale?"	an accepted admission/eviction policy and capacity semantic for the FS tier. The RFC is OPEN (created 2026-09-01); the implementing PR #54327 is OPEN with `needs-rebase` and both code owners (ApostaC, orozery) still "Awaiting requested review".	READ BODY
S9	OPEN-5	Session/agent-lifetime KV hints including a short retention TTL	FermatGo, vLLM	https://github.com/vllm-project/vllm/issues/52113	"Today, after a request finishes, these prefixes are ordinary free cached blocks managed by the same replacement policy. vLLM cannot distinguish a temporarily idle but valuable agent context from a prefix that will never be used again. This RFC proposes optional agent_hint metadata so an application can communicate session identity, a short retention TTL, and explicit cache management operations." and "The goal is to improve prefix-cache hit rate and TTFT for multi-turn and multi-agent workloads." and "Neither side can make the best decision with only its own information. Hints provide a narrow, best-effort contract between those two layers."	an accepted hint API surface. Open RFC, created 2026-08-13, no close event. Note the analogy to a shipped primitive in SGLang (CLOSED-10) and an explicitly deferred vLLM feature (OPEN-7).	READ BODY
S9	OPEN-6	Router-initiated programmatic KV management (KvHint)	karen-sy, vLLM	https://github.com/vllm-project/vllm/issues/51428	"Currently, KV cache lifecycle is managed naively, mostly via LRU: request arrives - > router chooses target worker via KV overlap/load - > target worker checks local cache hit: reuse miss: recompute or apply local offload policy. This is insufficient for multiple scenarios, such as: another worker already holds the prefix; the workload knows a request will resume soon; a session has ended and its KV should be demoted/freed; the orchestrator wants to protect high-value KV; or local policy cannot tell a short tool gap from a long one." and "To this end, we propose a narrow, router-initiated hint surface (”KvHint”) which enables an external router to pass KV cache intent to vLLM."	an agreed intent surface and its resolution semantics. Open RFC, created 2026-08-07, no close event. A third related RFC is open at https://github.com/vllm-project/vllm/issues/48501 ("[RFC]: Session-centric KV-cache orchestration over typed session identity") and an implementation is open at https://github.com/vllm-project/vllm/pull/51384 ("[Core][V1] Add bounded session-affinity scheduler") — all proposals, not shipped.	READ BODY
S9	OPEN-7	Per-block TTL for prefix-cache blocks	ajayr4j, vLLM (issue closed COMPLETED, but this phase explicitly deferred)	https://github.com/vllm-project/vllm/issues/44775	"Phase 3 - Per-block TTL (future, explicitly out of scope for initial PR) Anthropic supports 5-minute and 1-hour TTLs per cache block. vLLM's eviction is purely LRU with no expiry concept. This requires adding TTL metadata to KVCacheBlock and modifying FreeKVCacheBlockQueue to evict on expiry. Non-trivial and intentionally deferred." The blocked motivating case, verbatim: "Under memory pressure, a 500-token tool schema can get evicted in favor of a one-time long user message. There is currently no workaround for this."	any expiry concept in the block pool. The issue is CLOSED as completed for Phases 1–2 (cache accounting), but Phase 3 has no implementation artifact: the shipped block-pool code path is LRU-only per https://github.com/vllm-project/vllm/blob/main/docs/design/prefix_caching.md ("### Eviction (LRU)"), while time-based lifetime exists only as a *metric*, not a control (CLOSED-5).	READ BODY
S9	OPEN-8	Eviction in a tiered radix cache can prune a node instead of demoting it to host	JustinTong0323, SGLang (unified radix cache)	https://github.com/sgl-project/sglang/issues/33713	"When the unified radix cache evicts a node whose model uses the MAMBA (hybrid-KDA) component, the node is pruned outright from the radix tree instead of being downgraded to host-resident. A subsequent request for the same prefix never even attempts H→D load-back and reports cached_tokens_details=None (no host > 0 hit), even though the backup chain committed pages to the host tier correctly." Root cause, verbatim: "only considers the Full (KV) component when it decides whether a node can stay as an evictable-host leaf ( _evict_host_leaf only checks component_data[FULL].host_value )." Status, verbatim: "Happy to prepare a PR if maintainers want to assign this."	host-anchor logic for non-Full components at device-evict time. Open, created 2026-08-05, no close event. A related documented limitation is tracked in SGLang's own docs at https://raw.githubusercontent.com/sgl-project/sglang/main/docs/cookbook/autoregressive/InclusionAI/Ling-3.0-flash.mdx, verbatim: "Host-memory L2 eviction is not exposed because the KDA cache path is not currently compatible with it. Track the limitation in [issue #33713](https://github.com/sgl-project/sglang/issues/33713)."	READ BODY
S9	OPEN-9	No in-tree retention policy consumes live-request block-range eviction	nvbfalk, vLLM	https://github.com/vllm-project/vllm/pull/53871	"Today blocks are only freed when a request finishes; a long-running streaming-input session ( #28973 ) therefore grows its KV without bound. This PR adds the missing operation, with no policy attached and no consumer yet in-tree — the retention policy that uses it follows in the next PR of this series (RFC #51948 )." and "Besides streaming video sessions, the same primitive works for StreamingLLM-style sink+window text sessions or for pruning stale tool-call context out of a live request."	the retention policy itself (RFC #51948) and any consumer. PR #53871 is OPEN ("no behavior change for anything that does not call it"). Note the merged session-streaming feature CLOSED-17 exists without a bound.	READ BODY
S9	OPEN-10	Admit cached-prefix requests ahead of cold ones within a look-ahead window	fululi12, vLLM	https://github.com/vllm-project/vllm/pull/54625	"The problem is an interaction between strict FCFS admission and prefix caching: a cold request admitted first allocates blocks, and under pressure that allocation evicts blocks which a request further back in the queue still needs. The eviction turns a would-be cache hit into recomputation, and the deeper the shared prefix, the more expensive the loss." Flags proposed, verbatim: "--cache-aware-admission-window N 0 Look-ahead depth over the waiting queue; 0 admits strictly in arrival order" and "--cache-aware-admission-threshold F 0.0 KV cache usage below which the window is not applied". Stated limits, verbatim: "It requires the fcfs policy. Positional reordering is meaningless in a priority heap" and "It requires prefix caching, and is skipped on steps that defer prefill anyway."	acceptance/merge; both knobs are "off by default". OPEN PR. A competing SLO-oriented approach is also open (vllm-project/vllm#53571, "[feat]Add SLO-aware scheduling policy", OPEN), and #54625 itself argues they are complementary.	READ BODY
S9	OPEN-11	Bounded long-context KV in llama.cpp via StreamingLLM-style eviction	jotrujil03, llama.cpp	https://github.com/ggml-org/llama.cpp/pull/27583	"Long-context generation quickly exhausts VRAM when retaining the entire KV cache. This PR implements StreamingLLM-style KV cache eviction via --kv-evict-sink and --kv-evict-window . By capping the physical cache at sink + recent + n_ubatch cells while allowing the logical context to grow indefinitely, both VRAM footprint and per-token decode latency remain constant over arbitrary sequence lengths." Interaction with the existing lifetime mechanism, verbatim: "Compatibility : Disables context shifting ( get_can_shift = false )." Reported result, verbatim: "Wikitext-2 perplexity remains stable (~6.31 baseline vs. ~6.48 with a 1024-token window), while decode throughput stays flat across long sequences."	acceptance. OPEN PR (created 2026-08-23), and the bot flagged process problems ("PR Template not respected", "AI-generated content: While code is allowed to be generated by AI, please write the PR description and commit messages on your own"). Related open llama.cpp proposals for the same memory-pressure problem: https://github.com/ggml-org/llama.cpp/pull/28046 ("Add per-entry prompt-cache context limit"), https://github.com/ggml-org/llama.cpp/pull/28092 ("server : add --cache-disk for a persistent prompt cache"), https://github.com/ggml-org/llama.cpp/pull/28267 ("Option to quant KV cache to q8_0 lazily (i.e. when fp16 cache fills up)") — all OPEN.	READ BODY
S9	OPEN-12	One LRU queue for all KV cache groups in the hybrid manager	vLLM (its own design doc states the limitation)	https://github.com/vllm-project/vllm/blob/main/docs/design/hybrid_kv_cache_manager.md	"The second question is the cache eviction policy. For now, we use one LRU queue for all kv cache groups. The blocks are added to the LRU queue when freed, either because the request is finished or the block is out of the sliding window."	a per-group eviction policy; the doc's "For now" is unchanged by any shipped artifact found. The exact line was retrieved both from the GitHub blob page (HTTP=200) and the raw markdown.	READ BODY
